Trial,Replicate,IndividualID,FoodDate,Sex,PupationDate,PupalMass,PupationAge,EmergenceDate,EmergenceAge
Control,1,41,5/2/17,DEAD,DEAD,DEAD,DEAD,NA,NA
Control,1,42,5/2/17,F,5/13/17,0.2936,12,NA,NA
Control,1,43,5/2/17,F,5/13/17,0.3371,12,NA,NA
Control,1,44,5/2/17,M,5/13/17,0.3626,12,NA,NA
Control,1,45,5/2/17,F,5/13/17,0.3292,12,NA,NA
Control,1,46,5/2/17,F,5/13/17,0.3095,12,NA,NA
Control,1,47,5/2/17,M,5/13/17,0.3514,12,NA,NA
Control,1,48,5/2/17,M,5/13/17,0.2823,12,NA,NA
Control,1,49,5/2/17,M,5/13/17,0.3641,12,NA,NA
Control,1,50,5/2/17,F,5/13/17,0.344,12,NA,NA
Control,1,51,5/2/17,F,5/13/17,0.3912,12,NA,NA
Control,1,52,5/2/17,M,5/13/17,0.3225,12,NA,NA
Control,1,53,5/2/17,NA,NA,0.2807,NA,NA,NA
Control,1,54,5/2/17,M,5/13/17,0.3307,12,NA,NA
Control,1,55,5/2/17,F,5/13/17,0.3214,12,NA,NA
Control,1,56,5/2/17,M,5/13/17,0.3443,12,NA,NA
Control,1,57,5/2/17,M,5/13/17,0.3355,12,NA,NA
Control,1,58,5/2/17,F,5/13/17,0.3064,12,NA,NA
Control,1,59,5/2/17,M,5/13/17,0.3212,12,NA,NA
Control,1,60,5/2/17,M,5/13/17,0.3434,12,NA,NA
Control,1,61,5/2/17,M,5/13/17,0.3079,12,NA,NA
Control,1,62,5/2/17,F,5/13/17,0.4009,12,NA,NA
Control,1,63,5/2/17,F,5/13/17,0.3676,12,NA,NA
Control,1,64,5/2/17,M,5/13/17,0.3386,12,NA,NA
Control,4,1,5/30/17,M,6/10/17,0.33,11,NA,NA
Control,4,2,5/30/17,M,6/10/17,0.3284,11,NA,NA
Control,4,3,5/30/17,F,6/10/17,0.3284,11,NA,NA
Control,4,4,5/30/17,F,6/10/17,0.3326,11,NA,NA
Control,4,5,5/30/17,M,6/10/17,0.317,11,NA,NA
Control,4,6,5/30/17,M,6/10/17,0.3832,11,NA,NA
Control,4,7,5/30/17,F,6/10/17,0.3205,11,NA,NA
Control,4,8,5/30/17,M,6/10/17,0.3195,11,NA,NA
Control,4,9,5/30/17,M,6/10/17,0.3863,11,NA,NA
Control,4,10,5/30/17,F,6/10/17,0.3876,11,NA,NA
Control,4,11,5/30/17,F,6/10/17,0.3045,11,NA,NA
Control,4,12,5/30/17,M,6/10/17,0.3305,11,NA,NA
Control,4,13,5/30/17,F,6/10/17,0.3398,11,NA,NA
Control,4,14,5/30/17,F,6/10/17,0.3251,11,NA,NA
Control,4,15,5/30/17,M,6/10/17,0.3215,11,NA,NA
Control,4,16,5/30/17,F,6/10/17,0.3345,11,NA,NA
Control,4,17,5/30/17,M,6/10/17,0.3315,11,NA,NA
Control,4,18,5/30/17,F,6/10/17,0.3238,11,NA,NA
Control,4,19,5/30/17,F,6/10/17,0.313,11,NA,NA
Control,4,20,5/30/17,F,6/10/17,0.3666,11,NA,NA
Control,4,21,5/30/17,F,6/10/17,0.3601,11,NA,NA
Control,4,22,5/30/17,M,6/10/17,0.3273,11,NA,NA
Control,4,23,5/30/17,F,6/10/17,0.3223,11,NA,NA
Control,4,24,5/30/17,M,6/10/17,0.3441,11,NA,NA
Control,4,25,5/30/17,F,6/10/17,0.3236,11,NA,NA
Control,4,26,5/30/17,F,6/10/17,0.3551,11,NA,NA
Control,4,27,5/30/17,M,6/10/17,0.3394,11,NA,NA
Control,4,28,5/30/17,F,6/10/17,0.3508,11,NA,NA
Control,4,29,5/30/17,F,6/10/17,0.3426,11,NA,NA
Control,4,30,5/30/17,M,6/10/17,0.3796,11,NA,NA
Control,4,31,5/30/17,F,6/10/17,0.3369,11,NA,NA
Control,4,32,5/30/17,M,6/10/17,0.3186,11,NA,NA
Control,6,1,6/12/17,M,NA,0.3806,NA,NA,NA
Control,6,2,6/12/17,F,NA,NA,NA,NA,NA
Control,6,3,6/12/17,F,NA,0.4131,NA,NA,NA
Control,6,4,6/12/17,F,NA,0.353,NA,NA,NA
Control,6,5,6/12/17,M,NA,0.389,NA,NA,NA
Control,6,6,6/12/17,M,NA,0.316,NA,NA,NA
Control,6,7,6/12/17,M,NA,0.323,NA,NA,NA
Control,6,8,6/12/17,F,NA,0.4095,NA,NA,NA
Control,6,9,6/12/17,F,NA,0.4223,NA,NA,NA
Control,6,10,6/12/17,F,NA,0.4138,NA,NA,NA
Control,6,11,6/12/17,F,NA,0.4017,NA,NA,NA
Control,6,12,6/12/17,F,NA,0.4104,NA,NA,NA
Control,6,13,6/12/17,M,NA,0.4095,NA,NA,NA
Control,6,14,6/12/17,M,NA,0.3525,NA,NA,NA
Control,6,15,6/12/17,M,NA,0.4002,NA,NA,NA
Control,6,16,6/12/17,M,NA,0.408,NA,NA,NA
Control,6,17,6/12/17,M,NA,0.4186,NA,NA,NA
Control,6,18,6/12/17,M,NA,0.3887,NA,NA,NA
Control,6,19,6/12/17,F,NA,NA,NA,NA,NA
Control,6,20,6/12/17,F,NA,NA,NA,NA,NA
Control,6,21,6/12/17,F,NA,0.4078,NA,NA,NA
Control,6,22,6/12/17,M,NA,0.4392,NA,NA,NA
Control,6,23,6/12/17,F,NA,NA,NA,NA,NA
Control,6,24,6/12/17,F,NA,NA,NA,NA,NA
Control,6,25,6/12/17,M,NA,0.4243,NA,NA,NA
Control,6,26,6/12/17,F,NA,NA,NA,NA,NA
Control,6,27,6/12/17,M,NA,0.3985,NA,NA,NA
Control,6,28,6/12/17,M,NA,0.4237,NA,NA,NA
Control,6,29,6/12/17,M,NA,0.3916,NA,NA,NA
Control,6,30,6/12/17,F,NA,0.3708,NA,NA,NA
Control,6,31,6/12/17,M,NA,0.3403,NA,NA,NA
Control,6,32,6/12/17,M,NA,0.4301,NA,NA,NA
Control,6,33,6/12/17,M,NA,0.3813,NA,NA,NA
Control,6,34,6/12/17,F,NA,NA,NA,NA,NA
Control,6,35,6/12/17,M,NA,0.3974,NA,NA,NA
Control,6,36,6/12/17,M,NA,0.3965,NA,NA,NA
Control,6,37,6/12/17,M,NA,0.3892,NA,NA,NA
Control,6,38,6/12/17,M,NA,0.3483,NA,NA,NA
Control,6,39,6/12/17,M,NA,0.4067,NA,NA,NA
Control,6,40,6/12/17,M,NA,0.3917,NA,NA,NA
Control,6,41,6/12/17,F,NA,NA,NA,NA,NA
Control,6,42,6/12/17,M,NA,0.4088,NA,NA,NA
Control,6,43,6/12/17,M,NA,0.4179,NA,NA,NA
Control,6,44,6/12/17,F,NA,NA,NA,NA,NA
Control,6,45,6/12/17,F,NA,0.3975,NA,NA,NA
Control,6,46,6/12/17,F,NA,NA,NA,NA,NA
Control,6,47,6/12/17,M,NA,0.4302,NA,NA,NA
Control,6,48,6/12/17,F,NA,NA,NA,NA,NA
Control,6,49,6/12/17,F,NA,0.3488,NA,NA,NA
Control,6,50,6/12/17,F,NA,NA,NA,NA,NA
Control,6,51,6/12/17,F,NA,0.3277,NA,NA,NA
Control,6,52,6/12/17,M,NA,NA,NA,NA,NA
Control,6,53,6/12/17,F,NA,0.4089,NA,NA,NA
Control,6,54,6/12/17,M,NA,0.3804,NA,NA,NA
Control,6,55,6/12/17,M,NA,0.4321,NA,NA,NA
Control,6,56,6/12/17,M,NA,0.3417,NA,NA,NA
Control,6,57,6/12/17,M,NA,NA,NA,NA,NA
Control,6,58,6/12/17,F,NA,NA,NA,NA,NA
Control,6,59,6/12/17,F,NA,NA,NA,NA,NA
Control,6,60,6/12/17,F,NA,NA,NA,NA,NA
Control,6,61,6/12/17,M,NA,NA,NA,NA,NA
Control,6,62,6/12/17,M,NA,0.3587,NA,NA,NA
Control,6,63,6/12/17,F,NA,NA,NA,NA,NA
Control,6,64,6/12/17,F,NA,0.3915,NA,NA,NA
Control,7,1,7/3/17,M,7/15/17,0.3751,NA,NA,NA
Control,7,2,7/3/17,M,7/15/17,0.3539,NA,NA,NA
Control,7,3,7/3/17,M,7/15/17,0.3693,NA,NA,NA
Control,7,4,7/3/17,M,7/15/17,0.3603,NA,NA,NA
Control,7,5,7/3/17,M,7/15/17,0.3577,NA,NA,NA
Control,7,6,7/3/17,M,7/15/17,0.3527,NA,NA,NA
Control,7,7,7/3/17,M,7/15/17,0.3618,NA,NA,NA
Control,7,8,7/3/17,F,7/15/17,0.3468,NA,NA,NA
Control,7,9,7/3/17,DEAD,DEAD,DEAD,DEAD,DEAD,DEAD
Control,7,10,7/3/17,M,7/15/17,0.3707,NA,NA,NA
Control,7,11,7/3/17,M,7/15/17,0.3601,NA,NA,NA
Control,7,12,7/3/17,F,7/15/17,0.394,NA,NA,NA
Control,7,13,7/3/17,M,7/15/17,0.3001,NA,NA,NA
Control,7,14,7/3/17,F,7/15/17,0.3559,NA,NA,NA
Control,7,15,7/3/17,F,7/15/17,0.3409,NA,NA,NA
Control,7,16,7/3/17,M,7/15/17,0.366,NA,NA,NA
Control,7,17,7/3/17,M,7/15/17,0.3589,NA,NA,NA
Control,7,18,7/3/17,M,7/15/17,0.3869,NA,NA,NA
Control,7,19,7/3/17,M,7/15/17,0.383,NA,NA,NA
Control,7,20,7/3/17,M,7/15/17,0.3631,NA,NA,NA
Control,7,21,7/3/17,M,7/14/17,0.3342,NA,NA,NA
Control,7,22,7/3/17,M,7/15/17,0.3306,NA,NA,NA
Control,7,23,7/3/17,F,7/15/17,0.3316,NA,NA,NA
Control,7,24,7/3/17,M,7/15/17,0.3684,NA,NA,NA
Control,7,25,7/3/17,F,7/15/17,0.3775,NA,NA,NA
Control,7,26,7/3/17,M,7/15/17,0.3376,NA,NA,NA
Control,7,27,7/3/17,M,7/15/17,0.32,NA,NA,NA
Control,7,28,7/3/17,M,7/14/17,0.3175,NA,NA,NA
Control,7,29,7/3/17,M,7/15/17,0.3661,NA,NA,NA
Control,7,30,7/3/17,F,7/14/17,0.3373,NA,NA,NA
Control,7,31,7/3/17,F,7/15/17,0.3881,NA,NA,NA
Control,7,32,7/3/17,M,7/15/17,0.3837,NA,NA,NA
Control,7,33,7/3/17,F,7/15/17,0.3612,NA,NA,NA
Control,7,34,7/3/17,M,7/15/17,0.3743,NA,NA,NA
Control,7,35,7/3/17,F,7/15/17,0.3776,NA,NA,NA
Control,7,36,7/3/17,DEAD,DEAD,DEAD,DEAD,DEAD,DEAD
Control,7,37,7/3/17,M,7/15/17,0.3426,NA,NA,NA
Control,7,38,7/3/17,F,7/15/17,0.3846,NA,NA,NA
Control,7,39,7/3/17,M,7/15/17,0.3603,NA,NA,NA
Control,7,40,7/3/17,F,7/15/17,0.3881,NA,NA,NA
Control,7,41,7/3/17,M,7/15/17,0.3647,NA,NA,NA
Control,7,42,7/3/17,F,7/15/17,0.3892,NA,NA,NA
Control,7,43,7/3/17,M,7/15/17,0.3665,NA,NA,NA
Control,7,44,7/3/17,M,7/15/17,0.356,NA,NA,NA
Control,7,45,7/3/17,F,7/14/17,0.3397,NA,NA,NA
Control,7,46,7/3/17,M,7/15/17,0.3811,NA,NA,NA
Control,7,47,7/3/17,M,7/15/17,0.3719,NA,NA,NA
Control,7,48,7/3/17,F,7/15/17,0.3932,NA,NA,NA
Control,7,49,7/3/17,M,7/15/17,0.3796,NA,NA,NA
Control,7,50,7/3/17,F,7/15/17,0.3716,NA,NA,NA
Control,7,51,7/3/17,F,7/15/17,0.3856,NA,NA,NA
Control,7,52,7/3/17,M,7/15/17,0.3124,NA,NA,NA
Control,7,53,7/3/17,M,7/15/17,0.3503,NA,NA,NA
Control,7,54,7/3/17,F,7/15/17,0.3555,NA,NA,NA
Control,7,55,7/3/17,F,7/15/17,0.3659,NA,NA,NA
Control,7,56,7/3/17,F,7/15/17,0.3952,NA,NA,NA
Control,7,57,7/3/17,DEAD,DEAD,DEAD,DEAD,DEAD,DEAD
Control,7,58,7/3/17,F,7/15/17,0.3531,NA,NA,NA
Control,7,59,7/3/17,M,7/15/17,0.3722,NA,NA,NA
Control,7,60,7/3/17,M,7/15/17,0.3231,NA,NA,NA
Control,7,61,7/3/17,F,7/15/17,0.3838,NA,NA,NA
Control,7,62,7/3/17,F,7/15/17,0.3973,NA,NA,NA
Control,7,63,7/3/17,F,7/17/17,0.2698,NA,NA,NA
Control,7,64,7/3/17,DEAD,DEAD,DEAD,DEAD,DEAD,DEAD
Control,9,1,7/17/17,F,NA,0.3553,NA,8/6/17,20
Control,9,2,7/17/17,F,NA,0.3518,NA,8/6/17,20
Control,9,3,7/17/17,M,NA,0.3351,NA,8/6/17,20
Control,9,4,7/17/17,M,NA,0.3292,NA,8/6/17,20
Control,9,5,7/17/17,F,NA,0.3365,NA,8/6/17,20
Control,9,6,7/17/17,F,NA,0.3434,NA,8/5/17,19
Control,9,7,7/17/17,F,NA,0.3383,NA,8/6/17,20
Control,9,8,7/17/17,F,NA,0.3624,NA,8/5/17,19
Control,9,9,7/17/17,F,NA,0.3463,NA,8/6/17,20
Control,9,10,7/17/17,M,NA,0.3392,NA,8/6/17,20
Control,9,11,7/17/17,M,NA,0.343,NA,8/6/17,20
Control,9,12,7/17/17,F,NA,0.3605,NA,8/6/17,20
Control,9,13,7/17/17,M,NA,0.3344,NA,8/6/17,20
Control,9,14,7/17/17,F,NA,0.3355,NA,8/6/17,20
Control,9,15,7/17/17,M,NA,0.3303,NA,8/6/17,20
Control,9,16,7/17/17,F,NA,0.3466,NA,8/6/17,20
Control,9,17,7/17/17,M,NA,0.3374,NA,8/6/17,20
Control,9,18,7/17/17,F,NA,0.3617,NA,8/6/17,20
Control,9,19,7/17/17,F,NA,0.3476,NA,8/6/17,20
Control,9,20,7/17/17,M,NA,0.3155,NA,8/6/17,20
Control,9,21,7/17/17,M,NA,0.3283,NA,8/6/17,20
Control,9,22,7/17/17,F,NA,0.3615,NA,8/6/17,20
Control,9,23,7/17/17,F,NA,0.3339,NA,8/6/17,20
Control,9,24,7/17/17,M,NA,0.3564,NA,8/6/17,20
Control,9,25,7/17/17,M,NA,0.3623,NA,8/6/17,20
Control,9,26,7/17/17,M,NA,0.3336,NA,8/6/17,20
Control,9,27,7/17/17,F,NA,0.3648,NA,8/6/17,20
Control,9,28,7/17/17,F,NA,0.335,NA,8/6/17,20
Control,9,29,7/17/17,M,NA,0.3765,NA,8/6/17,20
Control,9,30,7/17/17,M,NA,0.3402,NA,8/6/17,20
Control,9,31,7/17/17,F,NA,0.3329,NA,8/6/17,20
Control,9,32,7/17/17,F,NA,0.3469,NA,8/6/17,20
Control,9,33,7/17/17,F,NA,0.3296,NA,8/6/17,20
Control,9,34,7/17/17,M,NA,0.3074,NA,8/6/17,20
Control,9,35,7/17/17,F,NA,0.3451,NA,8/6/17,20
Control,9,36,7/17/17,F,NA,0.3285,NA,8/6/17,20
Control,9,37,7/17/17,M,NA,0.3374,NA,8/6/17,20
Control,9,38,7/17/17,M,NA,0.3625,NA,8/6/17,20
Control,9,39,7/17/17,F,NA,0.2969,NA,8/6/17,20
Control,9,40,7/17/17,F,NA,0.3221,NA,8/6/17,20
Control,9,41,7/17/17,M,NA,0.3447,NA,8/6/17,20
Control,9,42,7/17/17,F,NA,0.3409,NA,8/6/17,20
Control,9,43,7/17/17,M,NA,0.3365,NA,8/6/17,20
Control,9,44,7/17/17,M,NA,0.3347,NA,8/6/17,20
Control,9,45,7/17/17,F,NA,0.3595,NA,8/6/17,20
Control,9,46,7/17/17,F,NA,0.3379,NA,8/6/17,20
Control,9,47,7/17/17,M,NA,0.347,NA,8/6/17,20
Control,9,48,7/17/17,M,NA,0.339,NA,8/6/17,20
Control,9,49,7/17/17,F,NA,0.3353,NA,8/6/17,20
Control,9,50,7/17/17,M,NA,0.3389,NA,8/6/17,20
Control,9,51,7/17/17,F,NA,0.3554,NA,8/6/17,20
Control,9,52,7/17/17,F,NA,0.3572,NA,8/6/17,20
Control,9,53,7/17/17,M,NA,0.348,NA,8/6/17,20
Control,9,54,7/17/17,M,NA,0.3553,NA,8/6/17,20
Control,9,55,7/17/17,F,NA,0.4388,NA,8/6/17,20
Control,9,56,7/17/17,F,NA,0.3624,NA,8/6/17,20
Control,9,57,7/17/17,F,NA,0.389,NA,8/6/17,20
Control,9,58,7/17/17,M,NA,0.3707,NA,8/6/17,20
Control,9,59,7/17/17,M,NA,0.3101,NA,8/6/17,20
Control,9,60,7/17/17,F,NA,0.3828,NA,8/6/17,20
Control,9,61,7/17/17,M,NA,0.3892,NA,8/6/17,20
Control,9,62,7/17/17,M,NA,0.3035,NA,8/6/17,20
Control,9,63,7/17/17,M,NA,0.4006,NA,8/6/17,20
Control,9,64,7/17/17,F,NA,0.3599,NA,8/6/17,20
Control,9,65,7/18/17,M,NA,0.3951,NA,8/6/17,19
Control,9,66,7/18/17,M,NA,0.3111,NA,8/6/17,19
Control,9,67,7/18/17,F,NA,0.3642,NA,8/6/17,19
Control,9,68,7/18/17,M,NA,0.3372,NA,8/6/17,19
Control,9,69,7/18/17,M,NA,0.3619,NA,8/6/17,19
Control,10,1,8/3/17,M,8/14/17,0.3448,14,NA,NA
Control,10,2,8/3/17,F,8/14/17,0.3763,14,NA,NA
Control,10,5,8/3/17,F,8/14/17,0.3652,14,NA,NA
Control,10,6,8/3/17,M,8/14/17,0.3558,14,NA,NA
Control,10,7,8/3/17,M,8/14/17,0.3576,14,NA,NA
Control,10,8,8/3/17,M,8/14/17,0.349,14,NA,NA
Control,10,9,8/3/17,F,8/14/17,0.3634,14,NA,NA
Control,10,10,8/3/17,F,8/14/17,0.4026,14,NA,NA
Control,10,11,8/3/17,M,8/14/17,0.3506,14,NA,NA
Control,10,12,8/3/17,M,8/14/17,0.3418,14,NA,NA
Control,10,14,8/3/17,F,8/14/17,0.3556,14,NA,NA
Control,10,15,8/3/17,F,8/14/17,0.3635,14,NA,NA
Control,10,16,8/3/17,F,8/14/17,0.341,14,NA,NA
Control,10,17,8/3/17,M,8/14/17,0.3328,14,NA,NA
Control,10,18,8/3/17,M,8/14/17,0.3694,14,NA,NA
Control,10,19,8/3/17,F,8/14/17,0.3678,14,NA,NA
Control,10,20,8/3/17,M,8/14/17,0.3942,14,NA,NA
Control,10,21,8/3/17,M,8/14/17,0.3752,14,NA,NA
Control,10,22,8/3/17,M,8/14/17,0.3241,14,NA,NA
Control,10,23,8/3/17,F,8/14/17,0.3209,14,NA,NA
Control,10,24,8/3/17,F,8/14/17,0.3133,14,NA,NA
Control,10,26,8/3/17,F,8/14/17,0.3842,14,NA,NA
Control,10,27,8/3/17,M,8/14/17,0.3581,14,NA,NA
Control,10,28,8/3/17,F,8/14/17,0.3438,14,NA,NA
Control,10,29,8/3/17,F,8/14/17,0.3436,14,NA,NA
Control,10,30,8/3/17,M,8/14/17,0.3841,14,NA,NA
Control,10,31,8/3/17,F,8/14/17,0.4086,14,NA,NA
Control,10,32,8/3/17,F,8/14/17,0.3217,14,NA,NA
Control,10,33,8/3/17,F,8/14/17,0.3736,14,NA,NA
Control,10,34,8/3/17,F,8/14/17,0.3879,14,NA,NA
Control,10,35,8/3/17,M,8/14/17,0.3623,14,NA,NA
Control,10,36,8/3/17,M,8/14/17,0.3711,14,NA,NA
Control,10,37,8/3/17,F,8/14/17,0.3574,14,NA,NA
Control,10,38,8/3/17,M,8/14/17,0.3656,14,NA,NA
Control,10,39,8/3/17,F,8/14/17,0.3312,14,NA,NA
Control,10,41,8/3/17,M,NA,NA,NA,NA,NA
Control,10,42,8/3/17,F,NA,NA,NA,NA,NA
Control,10,43,8/3/17,F,NA,NA,NA,NA,NA
Control,10,44,8/3/17,F,8/14/17,0.3519,14,NA,NA
Control,10,45,8/3/17,F,8/14/17,0.3973,14,NA,NA
Control,10,46,8/3/17,F,8/14/17,0.3975,14,NA,NA
Control,10,47,8/3/17,M,8/14/17,0.3939,14,NA,NA
Control,10,48,8/3/17,F,8/14/17,0.3761,14,NA,NA
Control,10,49,8/3/17,M,8/14/17,0.3325,14,NA,NA
Control,10,50,8/3/17,M,8/14/17,0.3816,14,NA,NA
Control,10,51,8/3/17,M,8/14/17,0.3847,14,NA,NA
Control,10,52,8/3/17,F,8/14/17,0.4335,14,NA,NA
Control,10,53,8/3/17,F,8/14/17,0.376,14,NA,NA
Control,10,54,8/3/17,F,8/14/17,0.3552,14,NA,NA
Control,10,55,8/3/17,M,8/14/17,0.3041,14,NA,NA
Control,10,56,8/3/17,F,8/14/17,0.3462,14,NA,NA
Control,10,57,8/3/17,F,8/14/17,0.3449,14,NA,NA
Control,10,58,8/3/17,F,8/14/17,0.3294,14,NA,NA
Control,10,59,8/3/17,F,8/14/17,0.3436,14,NA,NA
Control,10,60,8/3/17,M,8/14/17,0.3812,14,NA,NA
Control,10,61,8/3/17,F,8/14/17,0.3441,14,NA,NA
Control,10,62,8/3/17,F,8/14/17,0.3137,14,NA,NA
Control,10,63,8/3/17,M,8/14/17,0.3716,14,NA,NA
Control,10,64,8/3/17,F,8/14/17,0.347,14,NA,NA
Control,11,1,8/7/17,M,8/19/17,0.331,13,8/29/17,22
Control,11,2,8/7/17,F,8/19/17,0.3932,13,8/29/17,22
Control,11,5,8/7/17,M,8/19/17,0.3235,13,8/29/17,22
Control,11,6,8/7/17,F,8/19/17,0.3293,13,8/29/17,22
Control,11,7,8/7/17,F,8/21/17,0.2943,15,8/31/17,24
Control,11,8,8/7/17,M,8/19/17,0.3803,13,8/29/17,22
Control,11,9,8/7/17,M,8/19/17,0.3573,13,8/29/17,22
Control,11,10,8/7/17,F,8/19/17,0.3438,13,8/28/17,21
Control,11,11,8/7/17,F,8/21/17,0.2681,15,9/1/17,25
Control,11,12,8/7/17,M,8/19/17,0.3582,13,8/29/17,22
Control,11,13,8/7/17,F,8/19/17,0.3609,13,8/28/17,21
Control,11,14,8/7/17,F,8/19/17,0.3475,13,8/29/17,22
Control,11,15,8/7/17,M,8/19/17,0.3708,13,8/31/17,24
Control,11,16,8/7/17,F,8/19/17,0.3447,13,8/29/17,22
Control,11,17,8/7/17,F,8/21/17,0.3508,15,9/1/17,25
Control,11,18,8/7/17,F,8/21/17,0.3217,15,8/31/17,24
Control,11,19,8/7/17,M,8/21/17,0.3149,15,8/29/17,22
Control,11,20,8/7/17,M,8/19/17,0.3079,13,8/30/17,23
Control,11,21,8/7/17,F,8/19/17,0.34,13,8/28/17,21
Control,11,22,8/7/17,M,8/19/17,0.345,13,8/29/17,22
Control,11,23,8/7/17,F,8/21/17,0.3849,15,8/30/17,23
Control,11,24,8/7/17,F,8/20/17,0.3354,14,8/30/17,23
Control,11,25,8/7/17,M,8/19/17,0.376,13,8/31/17,24
Control,11,26,8/7/17,M,8/19/17,0.4037,13,8/30/17,23
Control,11,27,8/7/17,F,8/21/17,0.3318,15,9/1/17,25
Control,11,29,8/7/17,M,8/19/17,0.3138,13,8/31/17,24
Control,11,31,8/7/17,F,8/19/17,0.3491,13,8/29/17,22
Control,11,32,8/7/17,F,8/19/17,0.311,13,8/28/17,21
Control,11,33,8/7/17,F,8/19/17,0.3172,13,8/28/17,21
Control,11,34,8/7/17,M,8/19/17,0.3836,13,8/29/17,22
Control,11,36,8/7/17,M,8/25/17,0.239,19,NA,NA
Control,11,37,8/7/17,F,8/19/17,0.4365,13,8/28/17,21
Control,11,38,8/7/17,M,8/19/17,0.3258,13,8/30/17,23
Control,11,39,8/7/17,M,8/19/17,0.3738,13,8/29/17,22
Control,11,40,8/7/17,M,8/19/17,0.3119,13,8/30/17,23
Control,11,41,8/7/17,F,8/19/17,0.2859,13,8/30/17,23
Control,11,42,8/7/17,M,8/19/17,0.3637,13,8/29/17,22
Control,11,43,8/7/17,M,8/19/17,0.319,13,8/28/17,21
Control,11,45,8/7/17,F,8/19/17,0.3182,13,8/28/17,21
Control,11,46,8/7/17,M,8/19/17,0.3543,13,8/29/17,22
Control,11,47,8/7/17,F,8/21/17,0.3166,15,9/1/17,25
Control,11,48,8/7/17,M,8/19/17,0.3281,13,8/29/17,22
Control,11,49,8/7/17,F,8/19/17,0.2821,13,8/31/17,24
Control,11,50,8/7/17,F,8/19/17,0.3521,13,8/28/17,21
Control,11,51,8/7/17,M,8/19/17,0.3259,13,8/30/17,23
Control,11,52,8/7/17,F,8/19/17,0.3468,13,8/30/17,23
Control,11,53,8/7/17,F,8/19/17,0.3354,13,8/28/17,21
Control,11,54,8/7/17,F,8/19/17,0.3198,13,8/28/17,21
Control,11,55,8/7/17,M,8/19/17,0.3352,13,8/30/17,23
Control,11,56,8/7/17,M,8/19/17,0.3412,13,8/30/17,23
Control,11,57,8/7/17,F,8/19/17,0.3514,13,8/28/17,21
Control,11,58,8/7/17,M,8/19/17,0.2801,13,8/29/17,22
Control,11,59,8/7/17,M,8/19/17,0.3427,13,8/29/17,22
Control,11,60,8/7/17,F,8/19/17,0.3659,13,8/31/17,24
Control,11,61,8/7/17,F,8/19/17,0.3722,13,8/28/17,21
Control,11,62,8/7/17,M,8/19/17,0.3692,13,8/29/17,22
Control,11,64,8/7/17,M,8/19/17,0.3463,13,8/29/17,22
Control,12,1,8/8/17,F,8/19/17,0.4217,12,8/30/17,22
Control,12,2,8/8/17,M,8/21/17,0.4047,14,9/1/17,24
Control,12,3,8/8/17,F,8/19/17,0.3977,12,8/30/17,22
Control,12,4,8/8/17,M,8/20/17,0.3291,13,8/31/17,23
Control,12,5,8/8/17,M,8/21/17,0.3378,14,8/31/17,23
Control,12,6,8/8/17,F,8/20/17,0.3609,13,8/31/17,23
Control,12,7,8/8/17,M,8/19/17,0.3283,12,8/30/17,22
Control,12,8,8/8/17,F,8/21/17,0.3445,14,8/30/17,22
Control,12,10,8/8/17,F,8/19/17,0.3811,12,8/30/17,22
Control,12,11,8/8/17,M,8/19/17,0.3528,12,8/30/17,22
Control,12,12,8/8/17,F,8/20/17,0.4299,13,8/31/17,23
Control,12,13,8/8/17,M,8/20/17,0.3488,13,8/31/17,23
Control,12,14,8/8/17,M,8/19/17,0.3104,12,8/30/17,22
Control,12,17,8/8/17,F,8/21/17,0.3159,14,8/30/17,22
Control,12,18,8/8/17,F,8/19/17,0.3655,12,8/30/17,22
Control,12,19,8/8/17,F,8/20/17,0.4282,13,8/30/17,22
Control,12,20,8/8/17,M,8/19/17,0.3626,12,8/30/17,22
Control,12,21,8/8/17,M,8/19/17,0.3428,12,8/30/17,22
Control,12,22,8/8/17,M,8/19/17,0.3955,12,8/31/17,23
Control,12,23,8/8/17,M,8/19/17,0.3747,12,8/30/17,22
Control,12,24,8/8/17,M,8/19/17,0.3266,12,8/30/17,22
Control,12,26,8/8/17,F,8/21/17,0.3453,14,8/31/17,23
Control,12,27,8/8/17,M,8/21/17,0.3206,14,8/31/17,23
Control,12,28,8/8/17,M,8/19/17,0.3394,12,8/30/17,22
Control,12,30,8/8/17,F,8/20/17,0.438,13,8/29/17,21
Control,12,31,8/8/17,F,8/19/17,0.3498,12,8/30/17,22
Control,12,32,8/8/17,F,8/20/17,0.3913,13,8/30/17,22
Control,12,33,8/8/17,F,8/19/17,0.3118,12,8/30/17,22
Control,12,34,8/8/17,F,8/20/17,0.3854,13,8/30/17,22
Control,12,35,8/8/17,F,8/19/17,0.3768,12,8/30/17,22
Control,12,36,8/8/17,F,8/20/17,0.3931,13,8/31/17,23
Control,12,37,8/8/17,F,8/19/17,0.3669,12,8/30/17,22
Control,12,38,8/8/17,F,8/19/17,0.3549,12,8/30/17,22
Control,12,39,8/8/17,F,8/19/17,0.3841,12,8/30/17,22
Control,12,40,8/8/17,M,8/20/17,0.3534,13,8/31/17,23
Control,12,41,8/8/17,M,8/19/17,0.363,12,8/30/17,22
Control,12,43,8/8/17,M,8/19/17,0.3236,12,8/31/17,23
Control,12,44,8/8/17,M,8/21/17,0.3079,14,8/31/17,23
